Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
15740,2015,Hartford,6-8 PUTNAM HTS & 7-9 MORTSON S,284060,500000,0.56812,Nan,Nan,1
15051,2015,Milford,6 INNSBRUCK ST,184110,162000,1.136481481,Single Family,Single Family,0
150394,2015,Wethersfield,31 HARDING ST,155900,182000,0.856593407,Single Family,Single Family,1
150048,2015,Manchester,140 ELIZABETH DRIVE,114300,146000,0.782876712,Single Family,Single Family,0
150813,2015,Killingly,1067 NO MAIN ST,49700,22000,2.259090909,Single Family,Single Family,1
150523,2015,Branford,4-6 INDIAN NECK AVE,504900,600000,0.8415,Nan,Nan,1
150387,2015,Waterbury,163 BEECH ST,53700,30000,1.79,Single Family,Single Family,0
150120,2015,Branford,381 JEFFERSON WOODS,107400,124900,0.85988791,Condo,Condo,0
150100,2015,Brookfield,109 FEDERAL RD,704380,650000,1.083661538,Nan,Nan,1
150906,2015,Killingly,9 BUCK ST,82320,67000,1.228656716,Three Family,Three Family,1
159346,2015,Brookfield,1 EAST VIEW RD,194570,225000,0.864755556,Condo,Condo,1
1500013,2015,Bolton,23 LAKESIDE CIRCLE,113900,125000,0.9112,Single Family,Single Family,0
1500311,2015,Guilford,274 NORTONTOWN RD,248610,339000,0.733362832,Single Family,Single Family,1
150493,2015,Enfield,60 BELMONT AVE,103620,106000,0.97754717,Single Family,Single Family,1
15190,2015,Farmington,7 HEARTHSTONE LA,493570,700000,0.7051,Condo,Condo,1
150810,2015,Bristol,240 BRENTWOOD DR,175140,255000,0.686823529,Single Family,Single Family,1
150099,2015,Beacon Falls,6 HOCKANUM COURT,226430,240000,0.943458333,Single Family,Single Family,1
150188,2015,Groton,1315 NORTH RD,50750,30000,1.691666667,Nan,Nan,1
15028,2015,Mansfield,96 CEDAR SWAMP RD,176100,250000,0.7044,Single Family,Single Family,0
150030,2015,Columbia,189 RT 87 W,118000,70000,1.685714286,Single Family,Single Family,0
150062,2015,Danbury,57 FEDERAL RD,1698900,3000000,0.5663,Nan,Nan,0
150152,2015,Glastonbury,128 GEORGETOWN DR,133400,191000,0.698429319,Condo,Condo,0
150249,2015,Manchester,3 NORTH FAIRFIELD STREET,93600,45000,2.08,Single Family,Single Family,1
15263,2015,Farmington,33 BRADFORD WALK,242520,395000,0.613974684,Condo,Condo,1
15093,2015,Hartford,201 TERRY RD,102202,280000,0.365007143,Single Family,Single Family,0
150624,2015,Enfield,3 MONTCLAIR DR,143950,237000,0.607383966,Single Family,Single Family,1
150055,2015,New Canaan,324 SOUTH BALD HILL ROAD,899430,1140000,0.788973684,Single Family,Single Family,0
150698,2015,Middletown,12 AZALEA DR,143230,150000,0.954866667,Single Family,Single Family,1
150003,2015,Goshen,32 BENJAMIN LANE,115030,175000,0.657314286,Single Family,Single Family,0
15114,2015,Montville,59 RIVERVIEW RD,47260,20254,2.333366249,Nan,Nan,1
1500388,2015,Guilford,56 MOHAWK TR,110650,123000,0.899593496,Condo,Condo,1
150179,2015,Bristol,214 WESTWOOD RD,185850,268000,0.693470149,Condo,Condo,0
15129,2015,Colchester,63 ASHLEY LN,233900,327900,0.713327234,Single Family,Single Family,1
150031,2015,Bloomfield,287 TUNXIS AVE,158200,197500,0.801012658,Single Family,Single Family,0
150652,2015,Glastonbury,15 RUSSET RD,188700,280000,0.673928571,Single Family,Single Family,1
159312,2015,Bloomfield,19-I WOODLAND AVE,76230,92700,0.822330097,Condo,Condo,1
151354,2015,Shelton,67 WOODS GROVE RD,165200,295000,0.56,Single Family,Single Family,0
15042,2015,Montville,62 POLLYS LN,99520,168400,0.590973872,Single Family,Single Family,0
150051,2015,Bethany,1070 AMITY RD U53,40730,48000,0.848541667,Single Family,Single Family,1
15034,2015,Burlington,11 BRIAR CLIFF,365290,435000,0.839747126,Single Family,Single Family,0
150725,2015,Meriden,32 RAYMOND DR,128030,98000,1.306428571,Single Family,Single Family,1
15000103,2015,Granby,123 CONE POND LN,330260,500000,0.66052,Single Family,Single Family,1
1563,2015,Chester,51 MAIN ST,214010,349000,0.613209169,Nan,Nan,1
15010,2015,Monroe,17 BRADLEY DR,241700,333000,0.725825826,Single Family,Single Family,0
150166,2015,Branford,23 LINCOLN AVE,152400,290000,0.525517241,Single Family,Single Family,1
150011,2015,Lebanon,LAKE WILLIAMS DR (239/32),8440,915000,0.009224044,Nan,Nan,0
150018,2015,Putnam,74 DAVID CIRCLE,93300,88000,1.060227273,Single Family,Single Family,0
150042,2015,East Haddam,45 BEEBE RD,353920,365000,0.969643836,Single Family,Single Family,0
150815,2015,Madison,30 PARDEE PLACE,166800,155000,1.076129032,Single Family,Single Family,1
15297,2015,Hartford,107-109 CAMPFIELD AV,54306,200000,0.27153,Two Family,Two Family,1
150072,2015,Beacon Falls,11 DOGWOOD LANE,0,411687,0,Single Family,Single Family,1
15152,2015,Newtown,15 PEBBLE ROAD,184060,336000,0.547797619,Single Family,Single Family,1
150099,2015,Groton,65 SPYGLASS CIR,152460,169800,0.897879859,Condo,Condo,0
15417,2015,Hartford,202 MAPLE AV,24920,24000,1.038333333,Nan,Nan,1
1500282,2015,Guilford,DUNK ROCK RD,184460,300000,0.614866667,Nan,Nan,1
150934,2015,New Haven,433 DIXWELL AV,73080,220000,0.332181818,Three Family,Three Family,1
15320,2015,East Hartford,514-516 BURNSIDE AVE.,218940,260000,0.842076923,Nan,Nan,1
150357,2015,New Britain,70-4T GROVE HILL,33460,48000,0.697083333,Condo,Condo,1
150114,2015,Brookfield,31 LAKEVIEW RD,463990,475000,0.976821053,Single Family,Single Family,1
150130,2015,Meriden,155 FOURTH ST,107800,145000,0.743448276,Two Family,Two Family,0
150630,2015,Glastonbury,765 ASH SWAMP RD,178900,335000,0.534029851,Single Family,Single Family,1
150213,2015,Meriden,32 LAKE RIDGE,90020,124500,0.723052209,Condo,Condo,0
150107,2015,Litchfield,305 MILTON RD,535310,574000,0.932595819,Single Family,Single Family,1
150183,2015,Bethel,27 BIRCH DRIVE,180110,215000,0.83772093,Single Family,Single Family,1
150125,2015,New Haven,1010 E WHALLEY AVENUE,108010,151000,0.715298013,Condo,Condo,0
150175,2015,Hebron,406 JONES ST,75600,52500,1.44,Nan,Nan,1
151201,2015,Danbury,7 CLAYTON RD,132200,254000,0.520472441,Single Family,Single Family,1
150856,2015,New Haven,164 LAWNCREST RD,119490,164900,0.724620982,Single Family,Single Family,1
150015,2015,Bethel,105 CHESTNUT RIDGE ROAD,285050,400000,0.712625,Single Family,Single Family,0
15485,2015,East Hartford,48 GOLD ST.,145560,200000,0.7278,Single Family,Single Family,1
150136,2015,Berlin,915 WORTHINGTON RIDGE,164500,188500,0.872679045,Two Family,Two Family,1
150535,2015,Bristol,31 DALLAS AVE,127890,83500,1.531616766,Single Family,Single Family,1
150695,2015,New Haven,794 EDGEWOOD AVENUE,278460,300000,0.9282,Nan,Nan,1
15325,2015,Milford,4 LOCUST ST,132690,105000,1.263714286,Single Family,Single Family,1
150319,2015,Avon,1 LITCHFIELD LANE,298470,350000,0.852771429,Condo,Condo,1
15109,2015,Darien,119 TOKENEKE TRAIL,652120,1180900,0.552222881,Single Family,Single Family,1
150004,2015,New London,19 SHARAF ST,108990,162000,0.672777778,Single Family,Single Family,0
150133,2015,Enfield,28 TILL ST,100380,123500,0.812793522,Single Family,Single Family,0
15032,2015,Newington,255 CONNECTICUT AVE,145470,215000,0.676604651,Single Family,Single Family,0
15763,2015,Milford,4 SEABREEZE AVE,170710,270000,0.632259259,Condo,Condo,1
150063,2015,New Fairfield,14 MIDDLETON,216000,298900,0.722649716,Single Family,Single Family,0
15385,2015,Montville,44 ROSELUND HILL RD,101140,153000,0.661045752,Single Family,Single Family,1
150542,2015,Bristol,105 BUTTERNUT LANE,93800,132500,0.707924528,Condo,Condo,1
150394,2015,New Haven,662 ORANGE STREET,337400,400000,0.8435,Two Family,Two Family,1
1541,2015,Chester,23 BATES RD,337650,407500,0.828588957,Single Family,Single Family,1
150435,2015,Enfield,6 LAURELS B04UB,126290,147500,0.85620339,Condo,Condo,1
150163,2015,East Lyme,11 KING ARTHUR DR #3-D,86310,121000,0.713305785,Condo,Condo,1
15725,2015,Milford,574 MILFORD POINT RD,222480,182000,1.222417582,Single Family,Single Family,1
150289,2015,Danbury,5 CORNER POND COURT,146400,644656,0.227097863,Single Family,Single Family,0
150339,2015,Griswold,59 SUNSET VIEW,52570,37000,1.420810811,Nan,Nan,0
150589,2015,Ansonia,35 HOLBROOK STREET,107200,82000,1.307317073,Two Family,Two Family,1
1500118,2015,Killingworth,106 ROAST MEAT HILL ROAD,286830,559000,0.513112701,Single Family,Single Family,1
150681,2015,Middletown,373 MINER ST,154460,249900,0.618087235,Single Family,Single Family,1
150200,2015,Branford,22 SUNSET HILL DR,249300,357000,0.698319328,Single Family,Single Family,1
150202,2015,Milford,487 HIGH ST,148030,110000,1.345727273,Single Family,Single Family,1
15005,2015,Andover,730 EAST STREET,183100,273000,0.670695971,Single Family,Single Family,0
15719,2015,Milford,111 SOUTHWORTH ST.,167220,284500,0.587768014,Single Family,Single Family,1
150433,2015,New Britain,131 HORSEPLAIN RD,91700,145000,0.632413793,Single Family,Single Family,1
150091,2015,Enfield,8 MEETINGHOUSE LA,161280,392600,0.410799796,Single Family,Single Family,0
150343,2015,Waterford,5 ROXWOOD RD,230080,260000,0.884923077,Single Family,Single Family,1
150290,2015,Avon,6 HADLEY DRIVE,324530,512000,0.633847656,Single Family,Single Family,1
150189,2015,Madison,37 PARKER AVENUE,1615700,2000000,0.80785,Single Family,Single Family,1
150721,2015,Bristol,371 BREWSTER RD,171710,270000,0.635962963,Single Family,Single Family,1
15061,2015,Mansfield,513-515 NO EAGLEVILLE,216500,290000,0.746551724,Two Family,Two Family,1
1500341,2015,East Haven,162 MEADOW ST,95400,175000,0.545142857,Single Family,Single Family,1
150261,2015,Meriden,60 VALE AVE,105210,157000,0.670127389,Single Family,Single Family,1
150047,2015,East Windsor,37 NORTON RD,127650,430000,0.296860465,Nan,Nan,0
150560,2015,Middletown,573 ATKINS ST,171100,255000,0.670980392,Single Family,Single Family,1
15171,2015,East Hartford,"421 TOLLAND ST., #309",38760,41000,0.945365854,Condo,Condo,0
150708,2015,Bristol,37A ROBERTSON ST,73010,118000,0.618728814,Condo,Condo,1
150288,2015,New Haven,377 POPLAR STREET,74900,160000,0.468125,Three Family,Three Family,1
150003,2015,Middlebury,33 WATERTOWN RD,186800,247000,0.756275304,Single Family,Single Family,0
150078,2015,Bethel,21 FAR HORIZONS DRIVE,248790,282000,0.882234043,Single Family,Single Family,0
15268,2015,Milford,47 KEREMA AVE,171490,190000,0.902578947,Single Family,Single Family,0
150083,2015,New Canaan,11 BURTIS AVENUE,1663060,3072000,0.541360677,Nan,Nan,1
150567,2015,New Haven,688 WINCHESTER AVENUE,67480,91899,0.734284377,Two Family,Two Family,1
150668,2015,Meriden,151 HOURIG,138600,197500,0.701772152,Single Family,Single Family,1
15564,2015,Hartford,586-588 ZION ST,87500,60600,1.443894389,Nan,Nan,1
150056,2015,Bethel,19 FAIRCHILD DRIVE,143980,158000,0.911265823,Single Family,Single Family,0
150484,2015,Griswold,12 DAVID AVE,38780,39000,0.994358974,Nan,Nan,1
15441,2015,East Hartford,"31 HIGH ST., #5308",60970,83000,0.734578313,Condo,Condo,1
15148,2015,Monroe,5 SUNSET TER,154300,186000,0.829569892,Single Family,Single Family,1
150140,2015,East Lyme,38 HOPE ST #1312,183190,352750,0.519319631,Condo,Condo,1
150144,2015,Cromwell,1 SMITH FARM ROAD,285160,435000,0.65554023,Single Family,Single Family,1
150769,2015,Manchester,360 BRIARWOOD DRIVE,254200,290000,0.876551724,Single Family,Single Family,1
15811,2015,Hartford,215-217 HOLCOMB ST,164570,219000,0.751461187,Four Family,Four Family,1
150473,2015,Bristol,PINEHURST RD LOT 10-6,72520,130000,0.557846154,Nan,Nan,1
150143,2015,Avon,K-G RIVER MEAD,5250,4500,1.166666667,Condo,Condo,1
150114,2015,Coventry,141 WINDSWEPT WAY,88800,523936,0.169486349,Nan,Nan,1
150558,2015,Branford,14 WAVERLY RD,146300,220000,0.665,Single Family,Single Family,1
150703,2015,Bristol,83 ROGERS RD,135380,265000,0.510867925,Single Family,Single Family,1
150685,2015,Meriden,304 WEBB MANOR,31500,42000,0.75,Condo,Condo,1
150026,2015,Meriden,85 THURROTT AVE,243460,275000,0.885309091,Single Family,Single Family,0
150014,2015,Meriden,822 BLACKSTONE VLG,59710,44000,1.357045455,Condo,Condo,0
150529,2015,Griswold,2 CAMELOT LANE,141330,215000,0.657348837,Single Family,Single Family,1
150011,2015,East Haddam,87 EH COLCHESTER TPKE,119140,170000,0.700823529,Single Family,Single Family,0
150489,2015,Groton,26 SMITH ST,133140,201000,0.66238806,Single Family,Single Family,1
150190,2015,Southbury,ROXBURY RD,78340,100000,0.7834,Nan,Nan,1
150322,2015,Avon,157 REVERKNOLLS,404520,559000,0.723649374,Single Family,Single Family,1
150105,2015,Groton,15 LATHAM ST (CITY),128730,189900,0.677883096,Single Family,Single Family,0
150221,2015,Madison,MAP 35-LOT 34,555200,4940,112.388664,Nan,Nan,1
150123,2015,Bethel,95H CHESTNUT STREET,110110,166500,0.661321321,Condo,Condo,1
15633,2015,East Hartford,274 FOREST ST.,102180,143000,0.714545455,Single Family,Single Family,1
150431,2015,Cheshire,1174 WOLF HILL RD,204550,300000,0.681833333,Single Family,Single Family,1
150045,2015,Danbury,5 NABBY RD #B-149,32800,47500,0.690526316,Condo,Condo,0
150270,2015,Danbury,19 WINDING RIDGE WAY,321200,498281,0.64461619,Condo,Condo,0
150075,2015,East Granby,38 TALCOTT RANGE DRIVE,266000,395000,0.673417722,Single Family,Single Family,1
15020,2015,Barkhamsted,104 RATLUM RD,107170,88498,1.210987819,Single Family,Single Family,1
15364,2015,Milford,277 WHEELERS FARMS RD,319560,75000,4.2608,Single Family,Single Family,1
150080,2015,Enfield,69 WEBSTER RD,106610,133000,0.801578947,Single Family,Single Family,0
150261,2015,New Canaan,25 BUTLER LANE,803040,1075000,0.747013953,Single Family,Single Family,1
150705,2015,Wallingford,1462 DURHAM RD,176400,275000,0.641454545,Single Family,Single Family,1
150449,2015,Bristol,24 RIVER ST,100520,152000,0.661315789,Two Family,Two Family,1
150174,2015,East Windsor,60 STOUGHTON RD,96610,181000,0.533756906,Single Family,Single Family,1
150166,2015,Canton,5 JEFFS LANE,468870,645000,0.726930233,Single Family,Single Family,1
150033,2015,Manchester,123 CHRISTINE DRIVE REAR,1500,134000,0.01119403,Nan,Nan,0
150061,2015,Washington,10 TITUS,413000,800000,0.51625,Nan,Nan,1
150062,2015,East Lyme,GRASSY HILL RD,49840,25000,1.9936,Nan,Nan,0
150336,2015,Naugatuck,461 SPRING ST UNIT 10E,55410,48000,1.154375,Condo,Condo,1
1500362,2015,Guilford,231 WILDERWOOD DR,176720,300000,0.589066667,Single Family,Single Family,1
150331,2015,New Britain,82 JOY LN,82810,142000,0.583169014,Single Family,Single Family,1
150514,2015,Griswold,18 BEVERLY DRIVE,131320,170000,0.772470588,Single Family,Single Family,1
15035,2015,Barkhamsted,32 FULLER RD,228160,367500,0.620843537,Single Family,Single Family,1
150449,2015,New Haven,262 HIGHLAND AVENUE,57540,169090,0.340292152,Three Family,Three Family,1
150457,2015,Groton,66 HAMILTON AVE,126630,175000,0.7236,Two Family,Two Family,1
1500086,2015,Killingworth,15 RIVERVIEW ROAD,296350,330000,0.898030303,Single Family,Single Family,1
150313,2015,Groton,88 PUMPKIN HILL RD,140420,230000,0.610521739,Single Family,Single Family,1
150819,2015,Killingly,57 KATHERINE AVE,100310,85299,1.175980961,Single Family,Single Family,1
150819,2015,New Haven,196 CROWN ST UNIT 2A,97510,100000,0.9751,Condo,Condo,1
150368,2015,Groton,119 MONUMENT ST,142870,220000,0.649409091,Single Family,Single Family,1
150001,2015,Branford,6B HARBOUR VILLAGE,148200,215000,0.689302326,Condo,Condo,0
150055,2015,Easton,44 ADIRONDACK TRAIL,894810,2065891,0.433135146,Single Family,Single Family,1
1500164,2015,Guilford,5 INDIAN MEADOWS DR,454930,460000,0.988978261,Single Family,Single Family,1
150094,2015,East Lyme,88 GIANTS NECK RD,129500,175000,0.74,Single Family,Single Family,1
150390,2015,Meriden,1444 OLD NO COLONY RD,103390,84500,1.223550296,Single Family,Single Family,1
150195,2015,East Haddam,12 CASNER RD,193200,200900,0.961672474,Single Family,Single Family,1
150726,2015,Killingly,75 PHILIP LN,120050,189900,0.632174829,Single Family,Single Family,1
15153,2015,Montville,32 DAISY HILL DR,236810,285000,0.830912281,Single Family,Single Family,1
15084,2015,New Hartford,24 LIVERY POOL ROAD,171920,220000,0.781454545,Single Family,Single Family,1
15158,2015,Burlington,10 SCHOOL STREET,109200,150000,0.728,Single Family,Single Family,1
150264,2015,Manchester,41 HOMESTEAD STREET,117400,170400,0.688967136,Single Family,Single Family,1
150856,2015,Manchester,400 NORTH MAIN STREET,82900,75000,1.105333333,Condo,Condo,1
150163,2015,Bloomfield,18 WYNDCLIFFE PARK,178080,300000,0.5936,Condo,Condo,1
150470,2015,Naugatuck,0 WEBB RD,49820,23000,2.166086957,Nan,Nan,1
150136,2015,Cromwell,3 LYME REGIS,312790,475000,0.658505263,Condo,Condo,1
15026,2015,Andover,16 WEBSTER LANE,122500,147000,0.833333333,Single Family,Single Family,1
150114,2015,Lebanon,245 BURNHAM RD,177920,279900,0.635655591,Single Family,Single Family,1
150241,2015,East Lyme,20 OSPREY RD,201390,325000,0.619661538,Single Family,Single Family,1
15232,2015,Darien,104 OLD KINGS HIGHWAY NORTH,419720,625000,0.671552,Nan,Nan,1
150521,2015,Branford,102A LIMEWOOD AVE,206600,390000,0.52974359,Single Family,Single Family,1
150121,2015,East Windsor,53 APOTHECARIES HALL RD,193100,305000,0.633114754,Single Family,Single Family,1
1500091,2015,East Haven,13 HILTON AVE,91650,121500,0.754320988,Single Family,Single Family,0
150195,2015,Tolland,35 MIDLAND DRIVE,154800,244000,0.63442623,Single Family,Single Family,1
150627,2015,Danbury,32 OIL MILL RD #25,134200,150000,0.894666667,Condo,Condo,1
150132,2015,Hebron,170 PORTER RD,395710,575000,0.688191304,Single Family,Single Family,0
150403,2015,Bristol,48 VANDERBILT RD,105980,149000,0.711275168,Single Family,Single Family,1
150088,2015,Middletown,34 WATCH HILL DR,296160,300000,0.9872,Single Family,Single Family,0
15176,2015,Colchester,80 RESERVOIR RD,189560,244900,0.774030216,Two Family,Two Family,1
150110,2015,Madison,189 HUNTERS TRAIL,389400,625000,0.62304,Single Family,Single Family,1
15587,2015,East Hartford,61 BRADLEY ST.,104020,165000,0.630424242,Single Family,Single Family,1
150582,2015,Bristol,140 WOODLAND ST,141540,217500,0.650758621,Single Family,Single Family,1
150245,2015,Groton,27 ALLYN ST,214200,285000,0.751578947,Single Family,Single Family,1
150115,2015,Bethel,21 CASTLE HILL DRIVE,162060,140000,1.157571429,Single Family,Single Family,1
150253,2015,Danbury,1 BEAVER BROOK RD #36,67200,44000,1.527272727,Condo,Condo,0
150307,2015,Cheshire,90 WESTMORE RD,146830,220000,0.667409091,Single Family,Single Family,1
159217,2015,Brookfield,28 OAK BRANCH DR,195870,319900,0.612285089,Condo,Condo,1
150005,2015,Middlefield,20 SUNRISE RDG,148500,180000,0.825,Single Family,Single Family,0
150180,2015,Bloomfield,5 SADDLE RIDGE,304010,335000,0.907492537,Single Family,Single Family,1
150218,2015,New Britain,129 GLEN ST,100170,90000,1.113,Three Family,Three Family,0
150463,2015,Cheshire,59 PLEASANT DRIVE,172850,285000,0.606491228,Single Family,Single Family,1
15025,2015,Monroe,12 PASTORS WALK,167200,275000,0.608,Single Family,Single Family,0
150254,2015,Cheshire,70 SOUTHWICK # 311,96610,155000,0.623290323,Condo,Condo,1
150087,2015,Naugatuck,520 CANDEE RD,107100,60000,1.785,Single Family,Single Family,0
150140,2015,East Haddam,1 EAST LANE,79450,143000,0.555594406,Single Family,Single Family,1
15316,2015,Monroe,7 CEDAR LN,215300,120000,1.794166667,Single Family,Single Family,1
150247,2015,Bethel,29 LINDA LANE,242760,355000,0.683830986,Single Family,Single Family,1
150058,2015,East Granby,4 LEXINGTON DRIVE,160800,255000,0.630588235,Single Family,Single Family,1
150065,2015,Milford,154 ORONOQUE RD,186230,264500,0.704083176,Single Family,Single Family,1
15207,2015,Mansfield,13 MANSFIELD HOLLOW RD,100900,124000,0.813709677,Single Family,Single Family,1
150123,2015,East Haddam,24 ROBBIE RD,174150,234900,0.74137931,Single Family,Single Family,1
150146,2015,New Canaan,20 OENOKE LANE,1648780,2200000,0.749445455,Single Family,Single Family,1
150184,2015,Naugatuck,14 CARDINAL LA,119820,139000,0.862014388,Single Family,Single Family,1
150038,2015,Berlin,50 WOODRUFF LN,108700,62000,1.753225806,Single Family,Single Family,0
150583,2015,Middletown,1471 RANDOLPH RD,143930,220000,0.654227273,Single Family,Single Family,1
150069,2015,Cromwell,48 EVERGREEN ROAD,284380,270299,1.052094162,Single Family,Single Family,0
15033,2015,Mansfield,73 CIRCLE DR,117700,165000,0.713333333,Single Family,Single Family,0
150792,2015,New Britain,117-10B BRITTANY FARMS,81480,120000,0.679,Condo,Condo,1
150364,2015,Avon,65 WOODMONT,339160,385000,0.880935065,Single Family,Single Family,1
151015,2015,Killingly,105 PLEASANT VIEW,87360,83199,1.05001262,Single Family,Single Family,0
150503,2015,Enfield,18 LOCKE DR,124960,187500,0.666453333,Single Family,Single Family,1
150560,2015,Meriden,1408 WINDING BROOK,128030,192000,0.666822917,Condo,Condo,1
150037,2015,Harwinton,48 HIGHVIEW DR,99520,169000,0.58887574,Single Family,Single Family,1
150395,2015,Glastonbury,16 HOLMES RD,242800,468000,0.518803419,Single Family,Single Family,1
150067,2015,Bloomfield,23 APRIL WAY,202230,290000,0.697344828,Single Family,Single Family,0
150069,2015,Windham,361 BOSTON POST RD,1345120,2668000,0.504167916,Nan,Nan,0
15027,2015,Chaplin,DEPOT RD REAR,2100,22500,0.093333333,Nan,Nan,1
150808,2015,Madison,99 GARNET PARK ROAD,334800,495000,0.676363636,Single Family,Single Family,1
15264,2015,East Hartford,55 MIDDLE DR.,94650,147000,0.643877551,Single Family,Single Family,1
15066,2015,Colchester,16 FREEDOM WAY,241700,375000,0.644533333,Condo,Condo,1
15543,2015,Hartford,12-16 GROTON ST,623980,1210000,0.51568595,Nan,Nan,1
150143,2015,Essex,116 RIVER ROAD,1056800,1040000,1.016153846,Single Family,Single Family,1
150166,2015,Avon,7 THISTLE HOLLOW,270540,292500,0.924923077,Condo,Condo,1
150225,2015,Coventry,87 ZEYA DR,187000,310000,0.603225806,Single Family,Single Family,1
150416,2015,Danbury,FAIRVIEW DR #23-3,60200,95000,0.633684211,Single Family,Single Family,1
150295,2015,East Lyme,129 S EDGEWOOD RD,218400,338000,0.646153846,Single Family,Single Family,1
150184,2015,Bristol,79 BETHS AVE #87,79310,63000,1.258888889,Condo,Condo,0
150341,2015,Glastonbury,638 COLDBROOK RD,312700,460000,0.679782609,Single Family,Single Family,1
150522,2015,New Haven,53 MYRON STREET,135730,203000,0.66862069,Single Family,Single Family,1
150098,2015,Windham,25 OLD BUSH HILL RD,8240,20000,0.412,Nan,Nan,1
150244,2015,Torrington,35 N ELM ST,73840,34000,2.171764706,Two Family,Two Family,1
150675,2015,Ansonia,76 BENZ ST,137100,211000,0.649763033,Single Family,Single Family,1
150100,2015,Bristol,15 MAYWOOD LANE,103740,165000,0.628727273,Single Family,Single Family,0
150022,2015,East Windsor,20 GRANT RD,135080,225500,0.59902439,Single Family,Single Family,0
150064,2015,Coventry,361 CARPENTER RD,158600,230000,0.689565217,Single Family,Single Family,1
150070,2015,Berlin,44 BITTERSWEET LANE,133100,195000,0.682564103,Single Family,Single Family,0
1500368,2015,East Haven,15 HAINES ST,151610,97299,1.558186621,Single Family,Single Family,1
150482,2015,Bristol,61-65 PARDEE ST,124530,130355,0.955314334,Two Family,Two Family,1
15181,2015,Montville,150 MAPLE AVE,113030,56000,2.018392857,Single Family,Single Family,1
150129,2015,Cheshire,626 MIXVILLE RD,141460,216000,0.654907407,Single Family,Single Family,1
150134,2015,Manchester,294 GREEN ROAD UNIT C,88300,82475,1.070627463,Condo,Condo,0
150402,2015,Glastonbury,182 PEMBROKE TER,244000,931512,0.261939728,Single Family,Single Family,1
1500057,2015,Bolton,LOT 4  WEBSTER LN,400,190000,0.002105263,Nan,Nan,1
150972,2015,Danbury,15 SCUPPO RD #1603,155400,225000,0.690666667,Condo,Condo,1
150417,2015,Middletown,49 TROLLEY CROSSING LA,80390,98000,0.820306122,Condo,Condo,1
150279,2015,Bethel,73 KINGSWOOD DRIVE,183190,201000,0.911393035,Condo,Condo,1
15125,2015,Hartford,70 ROSLYN ST,44128,147000,0.300190476,Single Family,Single Family,0
15366,2015,Newtown,81 HALEY LANE,193290,290000,0.666517241,Condo,Condo,1
15500,2015,East Hartford,816 BURNSIDE AVE.,122960,90000,1.366222222,Two Family,Two Family,1
159269,2015,Bloomfield,48 SILO WAY,102480,150000,0.6832,Condo,Condo,1
150046,2015,East Haddam,2 LOIS RD,49280,4000,12.32,Nan,Nan,0
150433,2015,New Haven,71 WELTON STREET,871850,1200000,0.726541667,Nan,Nan,1
150005,2015,Hebron,126 HILLCREST DR,109550,172000,0.636918605,Single Family,Single Family,0
150548,2015,Manchester,741 MIDDLE TURNPIKE EAST,137500,90250,1.523545706,Single Family,Single Family,1
15531,2015,Milford,38 CLEVELAND AVE,156500,182000,0.85989011,Single Family,Single Family,1
15321,2015,Hartford,45 CUMBERLAND ST,56496,190000,0.297347368,Single Family,Single Family,1
150016,2015,Canton,146 NORTH MOUNTAIN ROAD,224920,155500,1.446430868,Single Family,Single Family,0
15322,2015,Farmington,1 SONGBIRD LA,162680,245000,0.664,Condo,Condo,1
150085,2015,Danbury,621 CENTER MEADOW LANE,17500,359304,0.048705275,Condo,Condo,0
150088,2015,New Fairfield,28 HILLDALE,184300,265000,0.695471698,Single Family,Single Family,1
150304,2015,Waterbury,285 GEDDES TERR,81200,85000,0.955294118,Single Family,Single Family,0
150048,2015,Bloomfield,3 BERKSHIRE RD,287770,545000,0.528018349,Single Family,Single Family,0
150058,2015,Avon,3 WALNUT LANE,128600,152000,0.846052632,Condo,Condo,0
1500288,2015,East Haven,910 THOMPSON ST,217000,290000,0.748275862,Single Family,Single Family,1
150006,2015,Canton,28 CASE STREET,216240,304000,0.711315789,Single Family,Single Family,0
150195,2015,East Lyme,142 OLD BLACK PT RD,282170,250000,1.12868,Single Family,Single Family,1
150093,2015,Bristol,L8-1 REDSTONE HILL,74830,100000,0.7483,Nan,Nan,0
150938,2015,Killingly,29 HARTSHORN ST,77630,107000,0.725514019,Single Family,Single Family,1
15290,2015,Farmington,2 CROSSWOOD RD,236980,385000,0.615532468,Single Family,Single Family,1
151444,2015,Waterbury,137 OLDHAM RD,90680,52000,1.743846154,Single Family,Single Family,1
15166,2015,Montville,38 VERMONT DR,97050,198649,0.488550156,Single Family,Single Family,1
150038,2015,Glastonbury,44 COPLEY RD,179600,297500,0.603697479,Condo,Condo,0
150109,2015,Coventry,136 HOP RIVER RD,96300,155000,0.621290323,Single Family,Single Family,1
15130,2015,Burlington,STONE HOUSE LANE,78260,125000,0.62608,Nan,Nan,1
1500009,2015,Killingworth,18 STONEHILL DRIVE,272740,270000,1.010148148,Single Family,Single Family,0
150232,2015,Madison,70 WILDCAT SPRINGS DRIVE,157700,834827,0.188901413,Single Family,Single Family,1
150643,2015,Meriden,453 LIBERTY ST,91630,64200,1.427258567,Single Family,Single Family,1
15000081,2015,Granby,29 COPPER HILL RD,278040,418000,0.665167464,Single Family,Single Family,1
