Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
170029,2017,Manchester,27 TURNBULL ROAD,108200,182900,0.591580098,Single Family,Single Family,0
170766,2017,Greenwich,53 EDGEWATER DR,737380,1100000,0.6703,Single Family,Single Family,1
170307,2017,Milford,60 PAMELA DR,197070,288000,0.684270833,Single Family,Single Family,0
170894,2017,Milford,52 VILLAGE RD,183240,250000,0.7329,Single Family,Single Family,1
170087,2017,Bloomfield,55 JACKSON RD,80640,155000,0.5202,Single Family,Single Family,1
171015,2017,Naugatuck,85 JOHNSON STREET,89200,195000,0.4574,Single Family,Single Family,1
170033,2017,East Granby,44 HEMLOCK ROAD,84400,142000,0.594366197,Single Family,Single Family,1
17021,2017,Monroe,296 MOOSE HILL RD,211800,320000,0.661875,Single Family,Single Family,0
170340,2017,Manchester,27 GROVE STREET,109600,190000,0.5768,Single Family,Single Family,1
170393,2017,Cheshire,189 SHAGBARK COURT,293110,409000,0.7166,Single Family,Single Family,1
1700027,2017,Hampton,724 PUDDING HILL RD,82190,109500,0.7505,Single Family,Single Family,1
170168,2017,Ledyard,94 SILAS DEANE RD,128310,229000,0.5603,Single Family,Single Family,1
170255,2017,Avon,33 WYNGATE DRIVE,687930,550000,1.250781818,Single Family,Single Family,1
170428,2017,Cheshire,101 CONTOUR DR,206190,389000,0.53,Single Family,Single Family,1
170044,2017,Hamden,24 INGRAM STREET,169470,148000,1.145,Single Family,Single Family,0
170192,2017,Ansonia,47 SILVER HILL RD,63700,43000,1.4813,Nan,Nan,1
170003,2017,Beacon Falls,47 RIMMON HILL ROAD,143070,228000,0.6275,Single Family,Single Family,0
170011,2017,Harwinton,40 SILANO DR,129720,92500,1.402378378,Single Family,Single Family,0
170394,2017,Bridgeport,80 EDWIN ST,101410,220000,0.460954545,Two Family,Two Family,0
1700220,2017,New Milford,18 BONNYBROOK DR,138320,235000,0.588595745,Single Family,Single Family,1
17009,2017,Colebrook,255 SMITH HILL RD.,378250,425000,0.89,Single Family,Single Family,0
1700046,2017,New Milford,53 BOXWOOD LN,334620,502000,0.666573705,Single Family,Single Family,0
170058,2017,New Canaan,185 SOUTH AVE #27,586600,810000,0.724197531,Condo,Condo,0
170207,2017,Branford,145 DAMASCUS RD,173800,255000,0.681568627,Single Family,Single Family,1
1700266,2017,East Hampton,136 WOPOWOG RD,204760,46255,4.4267,Single Family,Single Family,1
170290,2017,East Lyme,40 & 42 TERRACE AVE,313950,61250,5.1257,Single Family,Single Family,1
170054,2017,Ansonia,40 FRANKLIN ST,155900,240000,0.6495,Single Family,Single Family,0
170278,2017,Avon,111 WOODHAVEN DRIVE,259240,430000,0.6028,Single Family,Single Family,1
1700432,2017,East Haven,19 LENOX ST,106440,111000,0.958918919,Single Family,Single Family,1
170461,2017,Fairfield,377 ROWLAND ROAD,929390,1860000,0.4996,Single Family,Single Family,1
170729,2017,Hamden,60 PARK AVE,158550,242000,0.6551,Single Family,Single Family,1
170979,2017,Hamden,900 MIX AVE U19,124880,135000,0.925,Condo,Condo,1
170219,2017,Bridgeport,303 HARLEM AVE,125690,240000,0.523708333,Two Family,Two Family,0
170995,2017,Hamden,43 TREADWELL ST,117600,150000,0.784,Single Family,Single Family,1
170122,2017,Bloomfield,19 BEAUDRY LN,284060,465700,0.6099,Single Family,Single Family,1
170044,2017,Beacon Falls,25 STODDARD PLACE,100450,229000,0.4386,Single Family,Single Family,1
170786,2017,Fairfield,164 WARWICK AVENUE,489650,735000,0.6661,Single Family,Single Family,1
170013,2017,Bridgewater,42 STACKHOUSE LANE,263400,355000,0.7419,Single Family,Single Family,1
170448,2017,Manchester,13-1 OAK FOREST DRIVE,93700,187000,0.501,Condo,Condo,1
170375,2017,Groton,77 WHITTLE ST,105630,140000,0.7545,Single Family,Single Family,1
17052,2017,Mansfield,16 MOUNTAIN RD,141000,168000,0.8392,Single Family,Single Family,0
17270,2017,East Hartford,33 JOANNE DR.,95570,148000,0.645743243,Condo,Condo,1
170041,2017,Chester,104 GOOSE HILL RD,201100,350000,0.5745,Single Family,Single Family,1
170065,2017,Avon,8 MYSTIC COURT,105000,122000,0.860655738,Condo,Condo,0
170368,2017,Avon,613 HUCKLEBERRY HILL ROAD,205470,375000,0.5479,Single Family,Single Family,1
17641,2017,Hartford,28 GIRARD AV,466270,1100000,0.4238,Nan,Nan,1
170932,2017,Bridgeport,288 TRUMAN ST,99030,130000,0.7617,Single Family,Single Family,1
170118,2017,Beacon Falls,16 WOLFE AVENUE,133770,165000,0.8107,Single Family,Single Family,1
17146,2017,Darien,151 CHRISTIE HILL ROAD,1029840,1717500,0.599615721,Single Family,Single Family,1
170155,2017,Hebron,87 BURNT HILL RD,125110,100000,1.2511,Single Family,Single Family,1
170039,2017,Avon,30 RIVER MEAD,160130,235000,0.681404255,Condo,Condo,0
17014,2017,Ashford,23 DAINA LA + 21/E/9,53300,50000,1.066,Single Family,Single Family,0
170143,2017,Avon,10 CAVENDISH PLACE,290220,406000,0.7148,Condo,Condo,1
171324,2017,Bridgeport,59-61 ROOSEVELT ST,112050,139000,0.8061,Two Family,Two Family,1
170759,2017,Greenwich,5 STANWICH LANE,1263640,1850000,0.683,Single Family,Single Family,1
170300,2017,New Canaan,160 SUMMER ST,547470,695000,0.7877,Single Family,Single Family,1
170655,2017,Fairfield,187 BUENA VISTA DRIVE,310380,535000,0.5801,Single Family,Single Family,1
170065,2017,Canton,55 DOWD AVENUE UNIT 27,70220,119000,0.590084034,Condo,Condo,1
170238,2017,New London,83 MANSFIELD RD 128,30660,3266250,0.009386912,Condo,Condo,1
1700152,2017,East Hampton,152 WEST HIGH ST,189210,105000,1.802,Single Family,Single Family,1
17781,2017,Hartford,115 BONNER ST,59430,254000,0.2339,Three Family,Three Family,1
170257,2017,East Lyme,5 LANTERN LANE,151200,239000,0.6326,Single Family,Single Family,1
170274,2017,Avon,117 SECRET LAKE ROAD,364260,500000,0.7285,Single Family,Single Family,1
170144,2017,Clinton,47 NORTH HIGH ST SITE 7,18900,43000,0.439534884,Single Family,Single Family,1
170763,2017,Hamden,269 CENTERBROOK RD,1919260,90000,21.3251,Nan,Nan,1
1700391,2017,East Haven,25 JOHN ST,116820,135000,0.865333333,Single Family,Single Family,1
170054,2017,Lyme,30-1 BROCKWAY FERRY RD,727300,1370000,0.5308,Single Family,Single Family,1
170867,2017,Milford,29 LINWOOD ST,173890,265000,0.6561,Single Family,Single Family,1
170765,2017,Manchester,70 MASTERS WAY,252800,381250,0.663,Single Family,Single Family,1
170128,2017,East Lyme,75 HOLMES RD,202790,330100,0.6143,Single Family,Single Family,1
17823,2017,Hartford,24 MARSHALL ST,36190,77770,0.465346535,Two Family,Two Family,1
170281,2017,Groton,15 ISLAND AVE,647150,646300,1.0013,Single Family,Single Family,1
170380,2017,Avon,85 FAIRWAY RIDGE,141170,255000,0.5536,Nan,Nan,1
170032,2017,Hamden,71 STONEWALL DRIVE,211050,332000,0.6356,Single Family,Single Family,0
170481,2017,New London,134 GARFIELD AVE,412930,350000,1.1798,Nan,Nan,1
170183,2017,Bloomfield,129 BROOKLINE AVE,55090,84000,0.6558,Single Family,Single Family,1
170020,2017,Canton,51 DYER AVENUE,171240,320000,0.535125,Single Family,Single Family,0
17121,2017,Hartford,94 ASHLEY ST,70350,262000,0.2685,Two Family,Two Family,0
170684,2017,Fairfield,21 BUENA VISTA ROAD,328320,525000,0.6253,Single Family,Single Family,1
170550,2017,Greenwich,41 CHURCH ST,333550,550000,0.6064,Single Family,Single Family,1
17413,2017,Hartford,31 WOODLAND ST UNIT 4M,25235,60000,0.4205,Condo,Condo,1
170187,2017,Hebron,209 DEEPWOOD DR,68040,266680,0.2551,Nan,Nan,1
170162,2017,Griswold,148 MATHEWSON ST UNIT 402,101080,112500,0.8984,Condo,Condo,1
170462,2017,Greenwich,3 PUTNAM HILL UNIT 2F,59120250,320000,184.7507,Nan,Nan,1
171733,2017,Milford,21 WEPAWAUG DR,174210,147000,1.1851,Single Family,Single Family,1
170009,2017,Chester,35-16 CASTLE VIEW DR,641330,775000,0.827522581,Single Family,Single Family,0
170063,2017,Greenwich,23 MIDBROOK LA,652960,1100000,0.5936,Single Family,Single Family,0
1700005,2017,East Haven,15 MEADOW ST,312540,465000,0.672129032,Single Family,Single Family,0
17601,2017,East Hartford,150 TIMBER TR.,124580,180000,0.6921,Single Family,Single Family,1
17343,2017,Montville,1461 OLD COLCHESTER RD,176340,249900,0.7056,Single Family,Single Family,1
170361,2017,Milford,17 NUTMEG LN,188410,269900,0.698073361,Single Family,Single Family,0
170336,2017,East Lyme,26 ATTAWAN AVE & LOT,394450,525000,0.7513,Single Family,Single Family,1
170346,2017,Groton,160 MERIDIAN ST,108150,85000,1.2723,Single Family,Single Family,1
17008,2017,Durham,24 SAND HILL RD,105420,108000,0.976111111,Single Family,Single Family,0
170073,2017,New Haven,15 NELSON STREET,139370,235000,0.59306383,Single Family,Single Family,0
170058,2017,Bethany,20 HORSE SHOE HILL RD,95500,75000,1.2733,Nan,Nan,1
170288,2017,Meriden,2303 MORSETOWN,59710,97700,0.611156602,Condo,Condo,1
171800,2017,Bridgeport,350 GROVERS AVE UNIT 1P,97550,165000,0.5912,Condo,Condo,1
170297,2017,Bridgeport,1174-1176 FAIRFIELD AVE,193060,350000,0.5516,Nan,Nan,0
170193,2017,Bridgeport,333 VINCELLETTE ST #148,84600,115000,0.735652174,Condo,Condo,0
170162,2017,Westbrook,1 BRITTANY LANE,220370,318000,0.6929,Two Family,Two Family,1
17112,2017,Montville,191 MAPLE AVE,108630,93000,1.168,Single Family,Single Family,1
170013,2017,Ansonia,30 BYRON AVE,112500,199500,0.5639,Single Family,Single Family,0
170110,2017,Griswold,24 SHORE DRIVE,187040,284000,0.658591549,Single Family,Single Family,0
170609,2017,New Haven,173 CONCORD STREET,133630,190000,0.7033,Single Family,Single Family,1
171230,2017,Killingly,110 KATHERINE AVE,89810,201000,0.4468,Single Family,Single Family,0
170330,2017,Westport,19 CALUMET ROAD,598100,1000000,0.5981,Single Family,Single Family,1
170107,2017,Cheshire,101 BRUBAKER ROAD,122400,70250,1.742348754,Single Family,Single Family,0
17027,2017,Newington,46 EDMUND STREET,107590,192000,0.560364583,Single Family,Single Family,0
170165,2017,New Canaan,48 SALEM RD,890680,1285000,0.693136187,Single Family,Single Family,1
170063,2017,Bethany,111 FAIRWOOD RD,178240,307500,0.5796,Single Family,Single Family,1
17206,2017,Monroe,210 FAN HILL RD,190100,320000,0.594,Single Family,Single Family,1
17033,2017,Lisbon,104 SULLIVAN ROAD,197680,299900,0.659153051,Single Family,Single Family,1
170388,2017,Hamden,11 DANIEL ROAD,111160,173000,0.6425,Single Family,Single Family,1
170348,2017,Hamden,52 MATHER STREET,144340,150000,0.962266667,Single Family,Single Family,1
170306,2017,Madison,38 BEEKMAN PL,413300,590000,0.7005,Single Family,Single Family,1
170206,2017,Ansonia,117 DIVISION ST,92500,249900,0.370148059,Single Family,Single Family,1
170156,2017,Avon,12 GREYSTONE LANE,268100,399000,0.6719,Single Family,Single Family,1
171241,2017,Milford,79 ELDER ST,205310,250000,0.8212,Single Family,Single Family,1
170086,2017,Bridgeport,243 GARFIELD AVE,130210,225000,0.578711111,Two Family,Two Family,0
17000216,2017,Brookfield,3 LOCUST LN,118270,188750,0.6265,Condo,Condo,1
170257,2017,Hamden,44 TIERNEY ROAD,159740,235000,0.6797,Single Family,Single Family,1
170127,2017,Madison,132 KELSEY PL,413000,300000,1.3766,Single Family,Single Family,1
170287,2017,Cheshire,50 WINDING TRAIL LANE,363580,545000,0.6671,Single Family,Single Family,1
171098,2017,Naugatuck,35 JONES ROAD,95140,119900,0.7934,Single Family,Single Family,1
17195,2017,Monroe,10 ADMIRAL DR,413200,630000,0.6558,Nan,Nan,1
170107,2017,Brooklyn,250 RUKSTELA RD,193100,317000,0.6091,Single Family,Single Family,1
17021,2017,Colebrook,2 PISGAH MOUNTAIN RD,47710,90000,0.5301,Nan,Nan,1
170226,2017,Ansonia,280 WAKELEE AVE,118800,195000,0.6092,Two Family,Two Family,1
170298,2017,New London,112 GOLDEN ST,66080,7400000,0.00892973,Nan,Nan,1
17055,2017,Barkhamsted,35 OLD COUNTY ROAD,160250,245000,0.654,Single Family,Single Family,1
170029,2017,New London,281 GARDNER AVE H6,72310,72600,0.99600551,Condo,Condo,0
17096,2017,Haddam,166 SKUNK MISERY RD,236720,300000,0.789066667,Single Family,Single Family,1
170936,2017,Manchester,39 PENNY LA,79800,80000,0.9975,Nan,Nan,1
170857,2017,Hamden,44 COLLIER CR,166110,240000,0.6921,Single Family,Single Family,1
170282,2017,Greenwich,18 FLOWER LANE,2887780,3450000,0.837,Single Family,Single Family,1
170958,2017,New Haven,402 LEXINGTON AV,109550,32500,3.370769231,Single Family,Single Family,1
170362,2017,Greenwich,21 ANN ST,3396400,4475000,0.7589,Single Family,Single Family,1
171400,2017,Milford,289 NEW HAVEN AVE #V,185890,273000,0.6809,Condo,Condo,1
170153,2017,Cheshire,429 EAST MITCHELL,52830,72500,0.728689655,Condo,Condo,1
17034,2017,Barkhamsted,67 RIVERTON RD,47080,39154,1.2024,Nan,Nan,1
170111,2017,Branford,20 OZONE RD,1043900,1350000,0.773259259,Single Family,Single Family,0
170499,2017,Branford,6A THIMBLE ISLE,47900,69000,0.694202899,Condo,Condo,1
170987,2017,Greenwich,24 PELL PLACE,2594830,3150000,0.823755556,Single Family,Single Family,1
170286,2017,Hamden,150 TWIN BROOK ROAD,102130,143000,0.7141,Single Family,Single Family,1
170658,2017,Hamden,180 JOHNSON RD,245980,352500,0.6978,Single Family,Single Family,1
170233,2017,Ansonia,14 CLARK ST,108800,160000,0.68,Single Family,Single Family,1
17083,2017,Montville,229 RIDGE HILL RD,180190,305000,0.590786885,Single Family,Single Family,1
170180,2017,Avon,40 STEEPLECHASE,477040,775000,0.6155,Single Family,Single Family,1
1700319,2017,New Milford,96 PERRY DR,150570,122000,1.2341,Single Family,Single Family,1
170197,2017,Meriden,1905 PADDOCK VILLAGE,85540,137500,0.622109091,Condo,Condo,0
170124,2017,Avon,39 HERITAGE DRIVE,135040,198000,0.682,Condo,Condo,1
170353,2017,Bridgeport,220 BLACK ROCK AVE,126970,178000,0.713314607,Single Family,Single Family,0
170049,2017,Middlefield,12 GARDEN HILL RD,138700,233000,0.5952,Single Family,Single Family,1
17211,2017,Mansfield,51 HILLPOND DR,21200,51500,0.4116,Single Family,Single Family,1
171011,2017,Fairfield,16 JARVIS COURT,136360,280000,0.487,Single Family,Single Family,1
171760,2017,Bridgeport,148 PIXLEE PLACE,121230,84725,1.4308,Two Family,Two Family,1
170939,2017,Hamden,105 PARK RD,91070,187000,0.487005348,Single Family,Single Family,1
170069,2017,Branford,14 GARDEN ST,148200,210000,0.705714286,Single Family,Single Family,0
170336,2017,Branford,2 PALMER WOODS CIRCLE,161900,220000,0.7359,Single Family,Single Family,1
170144,2017,Bridgeport,540 EAST MAIN ST,39900,90000,0.443333333,Nan,Nan,0
170282,2017,Fairfield,314 SUBURBAN AVENUE,309610,400000,0.774025,Two Family,Two Family,1
171657,2017,Milford,54 WILSHIRE BLVD,166790,260000,0.6415,Single Family,Single Family,1
170039,2017,Naugatuck,0 NEW HAVEN ROAD,4200,10000,0.42,Nan,Nan,0
170139,2017,Ellington,7 HAYES AVE,131680,179000,0.7356,Single Family,Single Family,1
170984,2017,New Haven,53 FRANK ST,90860,60000,1.5143,Two Family,Two Family,1
1700543,2017,East Haven,8 CAROLINE RD,215730,160000,1.3483125,Nan,Nan,1
17046,2017,Barkhamsted,37 N CANTON RD,121070,207000,0.5848,Single Family,Single Family,1
170612,2017,Enfield,14 HATHAWAY AVE,125790,221000,0.5691,Single Family,Single Family,1
170076,2017,New Canaan,173 FERRIS HILL RD,3013150,3100000,0.971983871,Single Family,Single Family,0
1700305,2017,New Milford,392 LITCHFIELD RD,228200,90000,2.5355,Single Family,Single Family,1
170205,2017,Ansonia,19 PRINDLE AVE,72700,90000,0.8077,Nan,Nan,1
171773,2017,Bridgeport,1549-1551 BARNUM AVE,255290,400000,0.6382,Nan,Nan,1
170460,2017,Groton,16 COBBLESTONE DR,109480,170000,0.644,Condo,Condo,1
170488,2017,Branford,17 COURT ST,222600,315000,0.7066,Single Family,Single Family,1
170386,2017,Meriden,25 HOWARD AVE,82810,148000,0.5595,Single Family,Single Family,1
1700225,2017,New Milford,16 FLOWER HILL RD,149450,170100,0.8786,Single Family,Single Family,1
170047,2017,East Granby,16 SEYMOUR ROAD UNIT 2G,105000,130000,0.8076,Condo,Condo,1
170128,2017,Coventry,32 RABBIT TR,94600,87130,1.0857,Single Family,Single Family,1
170041,2017,Bethany,512 CARRINGTON RD,190870,280000,0.6816,Single Family,Single Family,1
170996,2017,Manchester,603 CENTER STREET,166000,137500,1.2072,Single Family,Single Family,0
1700233,2017,East Haven,142 RUSSO AVE,110610,161740.81,0.6838,Single Family,Single Family,1
171275,2017,Bridgeport,37-39 PARK TERRACE,135760,215000,0.6314,Three Family,Three Family,1
170322,2017,Avon,5 STRATHMORE LANE,186570,317500,0.5876,Condo,Condo,1
170236,2017,Naugatuck,15 MARSH HILL ROAD,150290,245000,0.6134,Single Family,Single Family,1
170309,2017,New Haven,36 LYON STREET,293090,950000,0.3085,Nan,Nan,1
170582,2017,Manchester,269 DEER RUN TRAIL,159600,240000,0.665,Single Family,Single Family,1
170592,2017,Enfield,12 GUILD ST,118000,218900,0.539,Single Family,Single Family,1
170001,2017,Canterbury,BARSTOW RD,36300,100000,0.363,Nan,Nan,0
170234,2017,New London,83 MANSFIELD RD 123,30660,3266250,0.009386912,Condo,Condo,1
170258,2017,Avon,1 GRAY PINE COMMON,115080,148506,0.7749,Condo,Condo,1
1700188,2017,New Milford,251 WILLOW SPRINGS,80780,130000,0.621384615,Condo,Condo,1
170102,2017,Naugatuck,200 TAWNEY THRUSH ROAD,119820,190000,0.6306,Single Family,Single Family,0
17521,2017,Hartford,755 WETHERSFIELD AV UNIT C12,12425,40000,0.3106,Condo,Condo,1
170117,2017,Beacon Falls,35 BROCKTON COURT,74840,143000,0.5233,Condo,Condo,1
17046,2017,Ashford,WESTFORD RD (25/A/10),3600,6000,0.6,Nan,Nan,1
17068,2017,Andover,26 BAILEY RD,158000,222500,0.7101,Single Family,Single Family,1
170064,2017,Avon,50 CLIFF DRIVE,147370,135000,1.09162963,Single Family,Single Family,0
17099,2017,New Hartford,72 MAPLE HOLLOW ROAD,215460,155000,1.39,Single Family,Single Family,1
171305,2017,Bridgeport,48-50 WASHINGTON PLACE,109520,145000,0.7553,Two Family,Two Family,1
171360,2017,Milford,0 CASWELL COVE MARINA #D31,10500,19000,0.5526,Condo,Condo,1
170168,2017,Cheshire,9 OLD TOWNE RD,141460,138000,1.025072464,Condo,Condo,1
170168,2017,Easton,115 HONEYSUCKLE HILL LANE,492260,725000,0.6789,Single Family,Single Family,1
170383,2017,East Lyme,81 E PATTAGANSETT RD #8,82810,120000,0.69,Condo,Condo,1
17493,2017,Hartford,174 LINNMOORE ST,35595,150900,0.235884692,Single Family,Single Family,1
170280,2017,East Lyme,28 W PATTAGANSETT RD,241010,330000,0.7303,Single Family,Single Family,1
170288,2017,Bridgeport,68 DOVER ST,102630,30000,3.421,Two Family,Two Family,0
170710,2017,Manchester,129 LOOMIS STREET,98500,149900,0.6571,Single Family,Single Family,1
170293,2017,Cheshire,130 CREAMERY RD,198410,345000,0.575101449,Single Family,Single Family,1
170179,2017,Canton,5 BROOKVIEW CIRCLE,136640,192000,0.7116,Condo,Condo,1
170185,2017,Avon,22 KENINGTON ROAD,301600,421000,0.7163,Condo,Condo,1
171781,2017,Bridgeport,412 FRENCH ST,174940,285000,0.6138,Three Family,Three Family,1
170031,2017,Avon,384 WATERVILLE ROAD,191130,125000,1.52904,Single Family,Single Family,0
170083,2017,Litchfield,325 NORFOLK RD,288900,373500,0.7734,Single Family,Single Family,1
170391,2017,Madison,81 BEEKMAN PL,376900,540000,0.6979,Single Family,Single Family,1
170058,2017,Meriden,32 FAIRFAX AVE,132230,226000,0.585088496,Single Family,Single Family,0
170244,2017,Ansonia,148 HOWARD AVE,163900,260000,0.6303,Two Family,Two Family,1
17168,2017,Hartford,27 BRANFORD ST,33530,62000,0.540806452,Single Family,Single Family,0
170369,2017,East Lyme,24 HILLCREST RD,198030,424900,0.466,Single Family,Single Family,1
170504,2017,Fairfield,201 SOUTHPORT WOODS DRIVE,270130,475000,0.5686,Condo,Condo,1
170732,2017,Killingly,239 WAUREGAN RD,103600,170000,0.6094,Single Family,Single Family,1
170486,2017,Cheshire,1617 MUSSO VIEW AVE,129930,165000,0.7874,Single Family,Single Family,1
17096,2017,Montville,18 JEROME AVE,109510,82000,1.335487805,Single Family,Single Family,1
170438,2017,Cheshire,119 WOODLAND DR,207720,298000,0.697,Single Family,Single Family,1
170027,2017,Avon,75 OAK BLUFF,456290,600000,0.760483333,Single Family,Single Family,0
170479,2017,Fairfield,187 MAYWEED ROAD,369600,415000,0.8906,Single Family,Single Family,1
170114,2017,Beacon Falls,6 EDWARDS LANE,186570,295000,0.6324,Single Family,Single Family,1
170557,2017,Meriden,81 SILVER ST,90650,153000,0.5924,Single Family,Single Family,1
17032,2017,Montville,150 GAY HILL RD & MONIHAN DR,129420,160510,0.806304903,Single Family,Single Family,0
170086,2017,Fairfield,108 LOUVAIN STREET,268240,465000,0.576860215,Single Family,Single Family,0
171559,2017,Milford,17 KOHARY DR,177880,267000,0.6662,Single Family,Single Family,1
170056,2017,Bloomfield,28 JOYCE ST,101430,171900,0.59,Single Family,Single Family,0
1700493,2017,New Milford,678 KENT RD,213010,275000,0.7745,Single Family,Single Family,1
170087,2017,New Haven,1 PALMIERI AVE,117180,130500,0.897931034,Two Family,Two Family,0
170864,2017,Manchester,66 CHESTNUT STREET,156700,152095,1.0302,Two Family,Two Family,1
170854,2017,New Haven,675 WOODWARD AV,93660,164000,0.571097561,Single Family,Single Family,1
171873,2017,Bridgeport,155-157 PULASKI ST,32900,22000,1.4954,Nan,Nan,1
170140,2017,Ellington,1 KATHERINE WAY,206320,315000,0.6549,Condo,Condo,1
1700141,2017,East Haven,38 FRENCH AVE,151490,193000,0.78492228,Single Family,Single Family,0
17371,2017,East Hartford,121 ARBUTUS ST.,92850,186000,0.4991,Single Family,Single Family,1
17419,2017,Hartford,97 WILLIAMS ST,11060,35348,0.3128,Three Family,Three Family,1
171461,2017,Milford,216 BAXTER LN,201510,315000,0.6397,Single Family,Single Family,1
170149,2017,Enfield,8 OHEAR AVE,126360,165000,0.7658,Single Family,Single Family,0
1700331,2017,East Haven,161 SALTONSTALL PKWY,98860,58000,1.7044,Single Family,Single Family,1
170074,2017,Coventry,167 RICHMOND RD,107600,169000,0.636686391,Single Family,Single Family,0
170062,2017,Fairfield,1300 CATAMOUNT ROAD,320180,585000,0.547316239,Single Family,Single Family,0
1700363,2017,East Haven,32 ANGELA DR,224660,312000,0.72,Single Family,Single Family,1
170204,2017,Avon,19 RED MOUNTAIN LANE,258660,223500,1.1573,Single Family,Single Family,1
170746,2017,Greenwich,85 BOWMAN DR,832370,1120000,0.7431,Single Family,Single Family,1
170044,2017,Ansonia,7 CLARK ST,144100,184000,0.7831,Three Family,Three Family,0
170083,2017,Hamden,38 BRUSCHAYT DRIVE,198800,285000,0.6975,Single Family,Single Family,0
171954,2017,Bridgeport,322 HOOKER RD,126120,240000,0.5255,Single Family,Single Family,1
170099,2017,Litchfield,208 HUNTER DR,250300,329000,0.7607,Condo,Condo,1
1700462,2017,East Haven,598 BRADLEY ST,98880,143000,0.691468531,Single Family,Single Family,1
170382,2017,Avon,32 LAWRENCE AVENUE,177340,242500,0.7312,Single Family,Single Family,1
170018,2017,Killingworth,87 CHITTENDEN ROAD,252800,374900,0.6743,Single Family,Single Family,0
170002,2017,Essex,17 MACK LANE,861700,900000,0.957444444,Single Family,Single Family,0
17130,2017,Lebanon,188 MCCALL RD,133840,195000,0.6863,Single Family,Single Family,1
17503,2017,Hartford,1013 MAPLE AV,69335,274000,0.253,Two Family,Two Family,1
170007,2017,Berlin,743 BECKLEY ROAD,133300,103500,1.287922705,Single Family,Single Family,0
170221,2017,New Canaan,85 SALEM RD,1157240,1450000,0.798,Single Family,Single Family,1
171774,2017,Milford,36 WARFIELD ST,199610,320000,0.6237,Single Family,Single Family,1
170727,2017,Killingly,109 WHETSTONE MILLS,39480,60000,0.658,Condo,Condo,1
17050,2017,Hartford,140 HARTLAND ST,40810,155000,0.2632,Single Family,Single Family,0
170113,2017,Naugatuck,19 WISTERIA DRIVE,194340,309000,0.6289,Single Family,Single Family,0
170143,2017,Ansonia,11 BRUNS RD,173900,305000,0.5701,Single Family,Single Family,1
170872,2017,Hamden,64 TOWNE HOUSE RD U64,86660,98000,0.8842,Condo,Condo,1
170335,2017,Fairfield,1301 &1285 BRONSON ROAD,783370,1600000,0.4896,Nan,Nan,1
170082,2017,Ellington,24 WEST RD #32,40800,47000,0.868085106,Condo,Condo,1
17169,2017,Hartford,52 EAST EUCLID ST,29925,58000,0.5159,Single Family,Single Family,0
17040,2017,Deep River,206 WARSAW ST,51730,69900,0.740057225,Nan,Nan,1
170004,2017,Ledyard,4 JOHNNIE CT,104440,210000,0.497333333,Single Family,Single Family,0
170337,2017,Greenwich,20 CHESTNUT ST,269150,535500,0.5026,Two Family,Two Family,1
170002,2017,Killingworth,75 LITTLE CITY ROAD,199090,135000,1.474740741,Single Family,Single Family,0
170459,2017,Manchester,83 OAK STREET,383100,510000,0.7511,Four Family,Four Family,1
17016,2017,Durham,445 GUILFORD RD,156380,300000,0.521266667,Single Family,Single Family,0
170947,2017,Fairfield,154 EUCLID AVENUE,337820,325000,1.0394,Single Family,Single Family,1
170200,2017,New Canaan,81 CROSS RIDGE RD,2476810,4420000,0.5603,Single Family,Single Family,1
17640,2017,Hartford,101 NEWFIELD AV,237370,350000,0.6782,Nan,Nan,1
170313,2017,Griswold,95-97 ASHLAND STREET,127700,145000,0.8806,Single Family,Single Family,1
170256,2017,Avon,16 APPLEWOOD LANE,167130,240000,0.6963,Condo,Condo,1
171004,2017,Bridgeport,82 BENHAM AVE,144720,130000,1.113230769,Four Family,Four Family,1
17085,2017,Ashford,53 LAKE WOODS LA,147300,319900,0.4604,Single Family,Single Family,1
170448,2017,Milford,45 MUNSON ST,250200,342500,0.730510949,Single Family,Single Family,0
170085,2017,Brooklyn,PARADISE DR,2300,36600,0.0628,Nan,Nan,1
170149,2017,Hebron,55 CEDAR RIDGE DR,293370,435000,0.6744,Single Family,Single Family,1
17021,2017,Barkhamsted,3 WEST RIVER RD,208790,250000,0.8351,Single Family,Single Family,1
17083,2017,East Hartford,78 CHEYENNE RD.,21550,28900,0.74567474,Single Family,Single Family,0
170158,2017,Avon,10 REXINGER LANE,311270,519900,0.5987,Single Family,Single Family,1
170966,2017,Hamden,132 ERAMO TR,157850,253000,0.6239,Single Family,Single Family,1
170037,2017,Litchfield,29 CARRIAGE LN,692020,1280000,0.540640625,Single Family,Single Family,0
170740,2017,Meriden,302 WINDINGBROOK,90930,152900,0.5947,Condo,Condo,1
17132,2017,Montville,27 GEORGIA RD #24,32560,35000,0.9302,Condo,Condo,1
170021,2017,Fairfield,886 STURGES HIGHWAY,599200,735000,0.815238095,Single Family,Single Family,0
170734,2017,Hamden,11 BELAIR RD,98210,152900,0.6423,Single Family,Single Family,1
170033,2017,Clinton,125 COW HILL RD,319800,393000,0.813740458,Single Family,Single Family,0
170495,2017,Meriden,25 SUZY COURT,243390,365000,0.6668,Single Family,Single Family,1
170704,2017,Enfield,HAMLET B01UF,85200,111588,0.7635,Condo,Condo,1
