Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
1600018,2016,Guilford,12 OAKWOOD DR,295940,425000,0.696329412,Single Family,Single Family,0
16268,2016,East Hartford,11 SPARROWBUSH RD.,122000,116500,1.0472103,Single Family,Single Family,1
1600213,2016,New Milford,9 ELM LN,167440,285000,0.587508772,Single Family,Single Family,1
167904,2016,Bridgeport,1662 BOSTON AVE,131170,170000,0.771588235,Three Family,Three Family,1
16071,2016,Mansfield,8 SHERWOOD ST #5-3A,237890,444215,0.535528967,Condo,Condo,1
160379,2016,Fairfield,3055 PARK AVENUE,450520,450000,1.001155556,Single Family,Single Family,1
160306,2016,Branford,15 PATRICK LA,265100,335000,0.791343284,Single Family,Single Family,1
161104,2016,Danbury,112 HAYESTOWN RD,139200,120500,1.155186722,Single Family,Single Family,1
160565,2016,Meriden,85 DEBBIE DR,230160,375000,0.61376,Single Family,Single Family,1
160929,2016,Hamden,252 WOODIN ST,90020,145760,0.61759056,Single Family,Single Family,1
160276,2016,Bethel,16 FAR HORIZONS DRIVE,276430,450000,0.614288889,Single Family,Single Family,1
160368,2016,Avon,6 MANITOOK MOUNTAIN ROAD,333560,480000,0.694916667,Single Family,Single Family,1
160134,2016,East Windsor,24 PAMELA COURT,98590,138000,0.71442029,Condo,Condo,1
160404,2016,East Hampton,24 TERP RD,130770,210000,0.622714286,Single Family,Single Family,1
160305,2016,Danbury,64 HILLANDALE RD,158300,200000,0.7915,Single Family,Single Family,1
160104,2016,Berlin,236 STONY MILL LANE,141200,210000,0.672380952,Condo,Condo,1
160235,2016,New London,269 NORTH FRONTAGE RD,4620000,4300000,1.074418605,Nan,Nan,1
160086,2016,Berlin,36 RESERVOIR ROAD,153800,255000,0.603137255,Single Family,Single Family,1
160005,2016,New London,61 NEPTUNE AVE,108990,161000,0.676956522,Single Family,Single Family,0
160020,2016,Cheshire,449 EAST MITCHELL,43520,78000,0.557948718,Condo,Condo,0
160122,2016,Ansonia,197 WAKELEE AVENUE,107000,76000,1.407894737,Single Family,Single Family,1
16296,2016,Farmington,55 MALLARD DR,99810,165000,0.604909091,Condo,Condo,1
160203,2016,Ansonia,139 MYRTLE AVE,104600,157500,0.664126984,Single Family,Single Family,1
16148,2016,Farmington,4-53A GRANDVIEW DR,56530,73000,0.774383562,Condo,Condo,1
16351,2016,East Hartford,42 NORIGE DR.,121290,193000,0.628445596,Single Family,Single Family,1
160042,2016,Bethany,1070 AMITY RD U43,25970,35000,0.742,Single Family,Single Family,1
16045,2016,Deep River,56 WITCH HAZEL DR,193830,290000,0.66837931,Single Family,Single Family,1
160195,2016,Ansonia,34 BARTHOLOMEW AVE,145100,190000,0.763684211,Single Family,Single Family,1
160119,2016,Bloomfield,39 JACKSON RD,69580,143000,0.486573427,Single Family,Single Family,1
161203,2016,Bridgeport,42 PRESCOTT ST,113110,267500,0.422841121,Single Family,Single Family,1
160376,2016,Naugatuck,20 CASPER COURT,97630,140000,0.697357143,Single Family,Single Family,1
160181,2016,Danbury,18-20 SHERIDAN ST,106900,175000,0.610857143,Nan,Nan,0
16043,2016,Farmington,5 ASBURY HOLLOW,591980,780000,0.758948718,Single Family,Single Family,0
160828,2016,Hamden,165 FAIRVIEW AVE,82670,155000,0.533354839,Single Family,Single Family,1
16000071,2016,Granby,23 WINDMILL DR,102410,177500,0.576957746,Condo,Condo,1
16033,2016,Barkhamsted,9 CASE RD,49570,68500,0.723649635,Nan,Nan,1
160058,2016,Bethany,484 AMITY RD,275200,375000,0.733866667,Single Family,Single Family,1
160245,2016,Bethel,3 GABRIELLA COURT,502400,887500,0.566084507,Single Family,Single Family,1
160093,2016,Cheshire,145 JINNY HILL ROAD,313650,450000,0.697,Single Family,Single Family,0
16023,2016,Barkhamsted,35 BRIARWOOD RD,156460,255000,0.613568627,Single Family,Single Family,1
160518,2016,Meriden,149 CROWN VLG,20230,22000,0.919545455,Condo,Condo,1
160052,2016,Meriden,168 MATTABASSET,67340,113000,0.595929204,Condo,Condo,0
1600085,2016,Guilford,3746 DURHAM RD,154880,123000,1.259186992,Single Family,Single Family,0
160302,2016,Ansonia,269 N STATE ST,110000,197500,0.556962025,Two Family,Two Family,1
167882,2016,Bridgeport,868 WOODLAWN AVE,83900,57000,1.471929825,Single Family,Single Family,1
167654,2016,Bridgeport,260 RIDGEFIELD AVE,96410,164000,0.587865854,Single Family,Single Family,1
160203,2016,Danbury,12 CHUCK WAGON LA,228400,300000,0.761333333,Single Family,Single Family,0
160346,2016,Avon,4 HADDAM DRIVE,174830,247000,0.707813765,Condo,Condo,1
160024,2016,Avon,55 CHEVAS ROAD,198050,297500,0.665714286,Single Family,Single Family,0
160148,2016,Canton,30 COLONY ROAD,187990,310000,0.606419355,Single Family,Single Family,1
160050,2016,New Canaan,81 WINDROW LA,1232140,1195000,1.031079498,Single Family,Single Family,0
160043,2016,Bethany,61 RALPH RD,239750,350000,0.685,Single Family,Single Family,1
160326,2016,Bethel,3 TAYLOR ROAD,273800,475000,0.576421053,Single Family,Single Family,1
160030,2016,Avon,10 LONDONDERRY COURT,373840,200000,1.8692,Single Family,Single Family,0
160389,2016,New London,344 COLMAN ST,77350,25000,3.094,Single Family,Single Family,1
160915,2016,Hamden,285 THORNTON ST,189210,280000,0.67575,Single Family,Single Family,1
160222,2016,Canton,471 CHERRY BROOK ROAD,162310,265000,0.612490566,Single Family,Single Family,1
160600,2016,New Britain,70-3L GROVE HILL,33460,38000,0.880526316,Condo,Condo,1
160593,2016,Bristol,125 TREBLE RD,170450,279000,0.6109319,Single Family,Single Family,1
16029,2016,Darien,11 WILDCAT ROAD,1072750,1050000,1.021666667,Single Family,Single Family,0
160137,2016,Bloomfield,14 GREENWOOD AVE,85400,125000,0.6832,Single Family,Single Family,1
160891,2016,Middletown,532 HIGH ST,115510,165000,0.700060606,Two Family,Two Family,1
160053,2016,Berlin,230 HAWTHORNE DRIVE,183100,295000,0.620677966,Condo,Condo,0
160026,2016,Berlin,81 TREASURE AVE,114800,181000,0.634254144,Single Family,Single Family,0
160005,2016,Bethany,1070 AMITY RD #50,36490,62000,0.588548387,Single Family,Single Family,0
160340,2016,Madison,79 EDINBURGH LANE,400800,525000,0.763428571,Condo,Condo,1
160110,2016,Ansonia,9 CHURCH STREET,122200,172500,0.708405797,Single Family,Single Family,1
160029,2016,Lyme,144 BILL HILL RD,225900,389000,0.580719794,Single Family,Single Family,1
16012,2016,Colebrook,12A GREENWOODS TPKE,133600,60500,2.208264463,Single Family,Single Family,1
160315,2016,Bethel,3 OAKLAND HEIGHTS,160690,290000,0.554103448,Single Family,Single Family,1
160139,2016,Bloomfield,3 ROYAL TROON CIRCLE,665000,550000,1.209090909,Condo,Condo,1
160168,2016,Bristol,365 ALLENTOWN RD UN 42,90160,273036,0.330212866,Condo,Condo,0
160166,2016,Cheshire,171 FOREST LANE,111130,140000,0.793785714,Single Family,Single Family,1
160079,2016,New London,82 WEST COIT ST,46130,65000,0.709692308,Two Family,Two Family,0
160156,2016,Berlin,812 WORTHINGTON RIDGE,202600,315000,0.643174603,Two Family,Two Family,1
160024,2016,Berlin,358 BERLIN ST,162200,282500,0.574159292,Single Family,Single Family,0
160427,2016,Fairfield,128 MIRO STREET,284200,387500,0.733419355,Single Family,Single Family,1
160275,2016,Bridgeport,581 COLORADO AVE,97350,62000,1.57016129,Three Family,Three Family,0
160457,2016,New Britain,32 VOLPE CT,103880,105000,0.989333333,Single Family,Single Family,1
160205,2016,Ledyard,20 ESKA DR,265160,330000,0.803515152,Single Family,Single Family,1
160272,2016,Cheshire,290 TIMBER LANE,174810,279900,0.62454448,Single Family,Single Family,1
160338,2016,Avon,31 AVALON DRIVE,562580,643000,0.874930016,Single Family,Single Family,1
16321,2016,Newtown,71 RIVERSIDE ROAD,256910,462500,0.555481081,Single Family,Single Family,1
160900,2016,Greenwich,17 BRYON RD,2315400,1855000,1.24819407,Single Family,Single Family,1
160026,2016,Easton,67 NORTH PARK AVE,160800,175000,0.918857143,Nan,Nan,1
160098,2016,Cromwell,4 WALNUT TREE ROAD,191090,295000,0.647762712,Single Family,Single Family,1
16612,2016,East Hartford,1625 MAIN ST.,237020,370000,0.640594595,Nan,Nan,1
160371,2016,New London,19 HAWTHORNE DR 166,87640,410054,0.213727948,Condo,Condo,1
160012,2016,Madison,25 BOSTON POST ROAD,411400,434700,0.946399816,Nan,Nan,0
160234,2016,Bethel,66 TAYLOR ROAD,288230,424900,0.678347847,Two Family,Two Family,1
160099,2016,Avon,8 QUINNS COURT,175000,200000,0.875,Single Family,Single Family,0
160276,2016,New Canaan,136B & G34 HERITAGE HILL RD,217280,352500,0.616397163,Condo,Condo,1
160089,2016,Glastonbury,84 HOLLISTER WAY S,6850,7500,0.913333333,Condo,Condo,0
16046,2016,North Haven,52 MARION DR,279160,308000,0.906363636,Single Family,Single Family,0
160242,2016,Ansonia,3 MARINELLI LANE,144900,235000,0.616595745,Single Family,Single Family,1
160165,2016,Ansonia,17-19 RIGGS ST,101900,240000,0.424583333,Two Family,Two Family,1
160372,2016,Middletown,514 EAST ST,161260,262000,0.615496183,Single Family,Single Family,1
160334,2016,Glastonbury,35 HAWTHORNE MEADE DR,231600,389900,0.593998461,Single Family,Single Family,1
160102,2016,Ansonia,29 MOULTHROP STREET,120500,140000,0.860714286,Single Family,Single Family,1
160235,2016,Berlin,22 IRIS WAY,201900,312500,0.64608,Condo,Condo,1
160234,2016,Berlin,282 TOLL GATE ROAD,297100,440000,0.675227273,Single Family,Single Family,1
160069,2016,Harwinton,222 WOODCHUCK LANE,276960,294961,0.938971593,Single Family,Single Family,1
160399,2016,Avon,47 PAPERCHASE TRAIL,243750,175000,1.392857143,Single Family,Single Family,1
160517,2016,Danbury,4 LINDENCREST DR,231400,225000,1.028444444,Single Family,Single Family,1
16129,2016,Farmington,6 DIAMOND GLEN RD,259560,350000,0.7416,Single Family,Single Family,0
160147,2016,Cheshire,70 SOUTHWICK CT #310,96700,150000,0.644666667,Condo,Condo,1
160037,2016,Bloomfield,47 WOODLAND RD,111650,165000,0.676666667,Single Family,Single Family,0
160365,2016,Avon,14 ROBKINS ROAD,1052620,1240000,0.848887097,Single Family,Single Family,1
160887,2016,Fairfield,533 WESTPORT TURNPIKE,199990,372000,0.537607527,Single Family,Single Family,1
16026,2016,Barkhamsted,65 OLD NORTH RD,119340,107000,1.115327103,Single Family,Single Family,1
160008,2016,Bloomfield,118 WOODLAND AVE,104020,155000,0.671096774,Single Family,Single Family,0
160565,2016,Bristol,143 REDSTONE ST,89880,163000,0.551411043,Single Family,Single Family,1
160625,2016,Meriden,28 MILK ST,69650,63000,1.105555556,Single Family,Single Family,1
160117,2016,Bloomfield,11 CINDY LANE,92820,189900,0.48878357,Single Family,Single Family,1
16035,2016,North Canaan,7 BEAU RIDGE,183680,225000,0.816355556,Single Family,Single Family,1
16029,2016,Monroe,103E WENDOVER DR,106600,156000,0.683333333,Condo,Condo,0
16014,2016,Hartland,127 MOUNTAIN RD,193210,265000,0.72909434,Single Family,Single Family,1
160622,2016,Bristol,80 EMILY LN,127680,210000,0.608,Single Family,Single Family,1
160470,2016,Glastonbury,18 HOLLISTER WAY S,93000,123500,0.753036437,Condo,Condo,1
160053,2016,Coventry,144 HOP RIVER RD,132000,200000,0.66,Single Family,Single Family,0
167929,2016,Bridgeport,1168 MADISON AVE,178770,260000,0.687576923,Nan,Nan,1
1600155,2016,Guilford,11 DRIFTWOOD LN,195160,190000,1.027157895,Single Family,Single Family,1
160122,2016,Berlin,488 NEW BRITAIN RD,199900,220000,0.908636364,Nan,Nan,1
16439,2016,Newtown,7 ROUND HILL ROAD,82210,205000,0.40102439,Single Family,Single Family,1
160096,2016,Avon,2 SPRUCEWOOD LANE,179200,302500,0.592396694,Condo,Condo,0
160320,2016,Bethel,95E CHESTNUT STREET,110110,150000,0.734066667,Condo,Condo,1
160175,2016,Berlin,2005 BERLIN TPKE,1375500,1375500,1,Nan,Nan,1
160539,2016,Killingly,139 SHIPPEE SCHOOL HOUSE,151060,278000,0.543381295,Single Family,Single Family,1
161184,2016,Middletown,1271 WASHINGTON ST #11,64870,86000,0.754302326,Condo,Condo,1
160529,2016,Fairfield,880 MILL HILL ROAD,1325450,1450000,0.914103448,Single Family,Single Family,1
160149,2016,Avon,100 CHEVAS ROAD,191770,255000,0.752039216,Single Family,Single Family,1
16008,2016,Monroe,535 ELM ST,287800,445000,0.646741573,Single Family,Single Family,0
160367,2016,Glastonbury,33 WILLIAMS GLEN WAY,164700,245000,0.672244898,Condo,Condo,1
160812,2016,Killingly,153 SLATER HILL RD,740,37960,0.019494204,Nan,Nan,1
160344,2016,Bethel,53 TAYLOR ROAD,182360,320000,0.569875,Single Family,Single Family,1
160861,2016,Bristol,19 GRIDLEY ST,198310,256500,0.773138402,Four Family,Four Family,1
1600356,2016,New Milford,12 CARRIAGE DR,160370,54000,2.969814815,Single Family,Single Family,1
16167,2016,East Hartford,278 GOODWIN ST.,92630,150000,0.617533333,Single Family,Single Family,0
160030,2016,Bloomfield,10 LEE CIRCLE,145460,226500,0.642207506,Single Family,Single Family,0
160099,2016,North Branford,74 WOODLAND DR,151300,210000,0.72047619,Single Family,Single Family,1
160082,2016,Bethany,131 CARRINGTON RD,209880,400000,0.5247,Single Family,Single Family,1
160034,2016,Bethany,94 PLEASANT DR,178150,205000,0.86902439,Single Family,Single Family,1
160176,2016,Madison,167 SCOTLAND ROAD,220600,405000,0.544691358,Single Family,Single Family,1
160357,2016,Avon,23 HIGH RIDGE HOLLOW,291830,550000,0.5306,Single Family,Single Family,1
160514,2016,Killingly,214 NO SHORE RD,172410,180000,0.957833333,Single Family,Single Family,1
160372,2016,New Canaan,123 RICHMOND HILL RD #21,421190,680000,0.619397059,Condo,Condo,1
160416,2016,Madison,41 FOREST HILLS DRIVE,260500,420000,0.620238095,Single Family,Single Family,1
160023,2016,Brooklyn,397 SOUTH ST,92900,180000,0.516111111,Single Family,Single Family,0
1600063,2016,Guilford,16 SUNSET CREEK RD,432220,635000,0.680661417,Single Family,Single Family,0
16171,2016,Newtown,6 MERLINS LANE,469680,485000,0.968412371,Single Family,Single Family,1
16096,2016,Haddam,43 FOXGLOVE CIR,298000,443049,0.672611833,Single Family,Single Family,1
16097,2016,Darien,32 MILES ROAD,871780,1550000,0.56243871,Single Family,Single Family,1
160071,2016,Bethel,19 NASHVILLE ROAD EXT,159990,399900,0.400075019,Single Family,Single Family,0
1600405,2016,Guilford,512 LAKE DR,160410,193000,0.831139896,Single Family,Single Family,1
160793,2016,Danbury,32 OIL MILL RD #5,134200,180000,0.745555556,Condo,Condo,1
160135,2016,Ansonia,7 REV TAYLOR DRIVE,165400,260000,0.636153846,Single Family,Single Family,1
160180,2016,Berlin,160 STONY MILL LANE,157200,229900,0.683775555,Condo,Condo,1
160328,2016,Naugatuck,26 WOODSIDE AVENUE,133060,245000,0.543102041,Single Family,Single Family,1
160144,2016,Berlin,33 BIRCH LANE,249700,280000,0.891785714,Single Family,Single Family,1
160354,2016,Naugatuck,69 ADELLA STREET,161080,206000,0.781941748,Single Family,Single Family,1
160231,2016,Bloomfield,22 MAY LN,80990,172000,0.470872093,Single Family,Single Family,1
160038,2016,Bethany,17 PRINCE DR,142380,44500,3.199550562,Single Family,Single Family,1
160200,2016,Avon,18 THISTLE HOLLOW,280630,380000,0.7385,Condo,Condo,1
160795,2016,Bridgeport,3200-2 PARK AVE #9A,102500,225000,0.455555556,Condo,Condo,1
160228,2016,Bethel,9 LONG HILL ROAD,191850,276500,0.693851718,Single Family,Single Family,1
1600388,2016,New Milford,4 + 6 NICHOLAS SQ,196490,265000,0.741471698,Single Family,Single Family,1
160182,2016,Greenwich,19 SHERWOOD FARM LANE,2748550,3825000,0.718575163,Single Family,Single Family,0
160823,2016,New Britain,158 JONES DR,91000,102000,0.892156863,Single Family,Single Family,1
160045,2016,Canaan,18 & 22 SAND RD,214400,187000,1.146524064,Single Family,Single Family,1
160207,2016,Ansonia,1 RUTLAND STREET,103400,73888,1.399415331,Single Family,Single Family,1
160307,2016,Bethel,83F CHESTNUT STREET,82810,113000,0.732831858,Condo,Condo,1
16002,2016,Haddam,172 THAYER RD,202460,262000,0.772748092,Single Family,Single Family,0
160318,2016,Berlin,21 MEETING HOUSE ROAD,196600,296500,0.66306914,Single Family,Single Family,1
160468,2016,Fairfield,657 STRATFIELD ROAD,181720,256000,0.70984375,Single Family,Single Family,1
160129,2016,Berlin,128 SUNSET LANE,188900,300000,0.629666667,Single Family,Single Family,1
160960,2016,Bridgeport,97 PIXLEE PL,124440,190000,0.654947368,Two Family,Two Family,1
16474,2016,Newtown,1 LINCOLN ROAD,202460,365000,0.554684932,Single Family,Single Family,1
160008,2016,Berlin,BERLIN TPKE 4-4-82-17-1,218400,475000,0.459789474,Nan,Nan,0
1600168,2016,Guilford,92 SEASIDE AVE,449210,810000,0.554580247,Single Family,Single Family,1
160217,2016,Bethel,9 CHERRY LANE & 11B FAIRCHILD,157960,155000,1.019096774,Single Family,Single Family,1
160185,2016,Branford,24 LIMEWOOD AVE,279800,397000,0.704785894,Single Family,Single Family,1
16540,2016,East Hartford,42 HANMER ST.,81560,65000,1.254769231,Single Family,Single Family,1
160122,2016,Canton,34 WESTWOOD DRIVE,551220,640000,0.86128125,Single Family,Single Family,1
160914,2016,Killingly,20 DAVIS ST,94430,159000,0.593899371,Single Family,Single Family,1
160862,2016,Danbury,30 LAWRENCE AV #2003,227400,318000,0.71509434,Condo,Condo,1
16137,2016,Haddam,302 BRAINARD HILL RD,176150,267000,0.659737828,Single Family,Single Family,1
160090,2016,Berlin,10 MAIN STREET #204,121900,167100,0.729503291,Condo,Condo,1
160996,2016,Bridgeport,1411 MADISON AVE,100010,102000,0.980490196,Single Family,Single Family,1
1600351,2016,Guilford,271 THREE MILE COURSE,378560,610000,0.620590164,Single Family,Single Family,1
160947,2016,Bristol,7 SONGBIRD LN,0,234000,0,Single Family,Single Family,1
160345,2016,New London,238 THAMES ST,116060,167000,0.69497006,Single Family,Single Family,1
16059,2016,Derby,609 BEAU VIEW HEIGHTS,70000,119000,0.588235294,Condo,Condo,1
160407,2016,Meriden,317 NEW HANOVER AVE,165480,176000,0.940227273,Single Family,Single Family,1
16107,2016,Darien,2 DEERFIELD LANE,1650880,2360000,0.699525424,Single Family,Single Family,1
16013,2016,Bethlehem,32 SUNNY RIDGE RD,127700,200000,0.6385,Single Family,Single Family,0
16501,2016,East Hartford,10 MARTIN CIR.,85460,80000,1.06825,Single Family,Single Family,1
160233,2016,Avon,22 BIRCHWOOD ROAD,163130,245000,0.665836735,Single Family,Single Family,1
160021,2016,New Britain,900 SLATER RD,80500,120000,0.670833333,Single Family,Single Family,0
16000170,2016,Granby,80 NORTHWOODS RD,272930,357500,0.763440559,Single Family,Single Family,1
160289,2016,Berlin,43 SOUTHINGTON ROAD,192300,285000,0.674736842,Two Family,Two Family,1
1600035,2016,East Haven,136 GENE ST,98520,94000,1.048085106,Single Family,Single Family,0
16210,2016,Newtown,12 ROCK RIDGE ROAD,145430,281000,0.517544484,Single Family,Single Family,1
160051,2016,Bloomfield,37 SILO WAY,94780,135000,0.702074074,Condo,Condo,0
160312,2016,Bethel,26 BRIAR RIDGE DRIVE,283360,410000,0.691121951,Condo,Condo,1
160376,2016,Branford,37 JERIMOTH DR,148900,210000,0.709047619,Condo,Condo,1
16393,2016,East Hartford,35 FERNCREST DR.,85130,81700,1.041982864,Single Family,Single Family,1
16290,2016,Newington,602 FENN ROAD,123310,251000,0.4912749,Single Family,Single Family,1
160329,2016,Bridgeport,44 TERRY PL,118590,143540,0.826180856,Single Family,Single Family,0
167606,2016,Bridgeport,980 LINDLEY ST #101H,35880,55500,0.646486486,Condo,Condo,1
160766,2016,Hamden,38 LOLLER RD,100870,155000,0.650774194,Single Family,Single Family,1
16392,2016,Newtown,105 WOODS LANE,28000,406901,0.068812807,Condo,Condo,1
160189,2016,Cromwell,5 MEADOW ROAD,239150,370000,0.646351351,Single Family,Single Family,1
160343,2016,Fairfield,256 EASTLAWN STREET,243110,1425000,0.170603509,Single Family,Single Family,1
16082,2016,Monroe,57 CRESCENT PL,222600,160000,1.39125,Single Family,Single Family,1
16048,2016,Haddam,453 KILLINGWORTH RD,55900,126500,0.441897233,Nan,Nan,1
160942,2016,New Britain,34-7B NEW HAMPSHIRE DR,59640,70000,0.852,Condo,Condo,1
16004,2016,Monroe,62 GREENWOOD LN,199600,299900,0.665555185,Single Family,Single Family,0
160057,2016,Bethel,9 KAREN DRIVE,231110,250000,0.92444,Single Family,Single Family,0
160145,2016,Bethel,16 PLEASANT STREET,172620,272500,0.63346789,Single Family,Single Family,1
16189,2016,Newington,134 BROCKETT ST,137760,216000,0.637777778,Single Family,Single Family,1
160057,2016,East Windsor,7 HARRINGTON RD,85270,146000,0.584041096,Single Family,Single Family,0
160082,2016,Ansonia,112 HODGE AVENUE,113300,85000,1.332941176,Single Family,Single Family,1
161062,2016,Fairfield,1375 PINE CREEK ROAD,307160,478000,0.642594142,Single Family,Single Family,1
16049,2016,Haddam,457 KILLINGWORTH RD,69600,50000,1.392,Nan,Nan,1
167436,2016,Bridgeport,418 MCKINLEY AVE,139910,220000,0.635954545,Single Family,Single Family,1
160004,2016,Bethany,629 BETHMOUR RD,116520,26500,4.396981132,Single Family,Single Family,0
160832,2016,Bridgeport,211 COLEMAN ST,125920,156000,0.807179487,Three Family,Three Family,1
16278,2016,Darien,15 WINDING LANE,1471890,2485000,0.592309859,Single Family,Single Family,1
160046,2016,Lyme,0 DAY HILL RD,125600,90000,1.395555556,Nan,Nan,1
160077,2016,Berlin,1934 BERLIN TPKE,189700,166000,1.142771084,Nan,Nan,0
160392,2016,Bridgeport,533 LINCOLN AVE & 541 LINCOLN,156530,249800,0.626621297,Three Family,Three Family,0
160204,2016,Berlin,94 KENWOOD STREET,145500,177500,0.81971831,Single Family,Single Family,1
16011,2016,Newington,54 WOODBRIDGE RD,137990,157000,0.878917197,Single Family,Single Family,0
160143,2016,Glastonbury,5 SOUTHPOND RD,433000,600000,0.721666667,Single Family,Single Family,0
16400,2016,East Hartford,20 ELLSWORTH ST.,110040,135000,0.815111111,Single Family,Single Family,1
16124,2016,Lebanon,107 CLUBHOUSE RD,146050,267500,0.545981308,Single Family,Single Family,1
16092,2016,Marlborough,8 INDEPENDENCE DR UNIT D,80000,50000,1.6,Nan,Nan,1
16466,2016,Newington,36 HARVEST CT,28000,468610,0.059751179,Condo,Condo,1
160602,2016,Hamden,74 SHEPARD AVE U74,64330,104000,0.618557692,Condo,Condo,1
160781,2016,Greenwich,309 ROUND HILL RD,1275540,1375000,0.927665455,Single Family,Single Family,1
160533,2016,Meriden,126 AVERY AVE,123130,225000,0.547244444,Single Family,Single Family,1
1600208,2016,Guilford,10 MILLONOCKET TR,75160,70000,1.073714286,Condo,Condo,1
160068,2016,Avon,10 WELLESLEY COURT,603300,765000,0.788627451,Single Family,Single Family,0
160323,2016,Fairfield,297 PINE CREEK AVENUE,1151570,1925000,0.598218182,Single Family,Single Family,1
160305,2016,Avon,57 LAWRENCE AVENUE,179330,254000,0.706023622,Single Family,Single Family,1
160228,2016,Berlin,525 CHRISTIAN LANE,997400,3900000,0.25574359,Nan,Nan,1
160361,2016,Hamden,105 COUNTRY HILLS RD,172060,266000,0.646842105,Single Family,Single Family,1
160013,2016,East Haddam,5 TAYLOR LANE,213640,328600,0.650152161,Single Family,Single Family,0
160178,2016,Clinton,17 BLUE HERON LN,401700,1292000,0.310913313,Single Family,Single Family,1
160254,2016,Ansonia,20 NORTH PROSPECT STREET EXTEN,153000,248500,0.615694165,Single Family,Single Family,1
160330,2016,Killingly,364 MAIN ST,75740,50000,1.5148,Single Family,Single Family,1
160123,2016,Madison,414 OPENING HILL ROAD,256300,345000,0.742898551,Single Family,Single Family,1
1600468,2016,New Milford,2 BONNIE VU LN,222740,290000,0.768068966,Single Family,Single Family,1
16074,2016,Marlborough,150 FLOOD RD,215530,176300,1.222518434,Single Family,Single Family,1
160127,2016,New Fairfield,1 BARNBROOK RD,130800,185000,0.707027027,Nan,Nan,1
16101,2016,Haddam,15 JACOBY,136260,62000,2.197741935,Nan,Nan,1
160033,2016,Berlin,41 FERNSTEAD LANE,129200,140123,0.922047059,Single Family,Single Family,0
160233,2016,Berlin,309 LOWER LANE,178700,312500,0.57184,Single Family,Single Family,1
160069,2016,Ansonia,31 LAROVERA TERRACE,244400,292000,0.836986301,Single Family,Single Family,0
160047,2016,Ansonia,9 GLEN DRIVE,150300,50000,3.006,Single Family,Single Family,0
160061,2016,Bethel,214 COPPER SQUARE DRIVE,206360,309900,0.665892223,Condo,Condo,0
160034,2016,Bethel,417 COPPER SQUARE DRIVE,198800,293000,0.678498294,Condo,Condo,0
160178,2016,Avon,12 GUERNSEY LANE,448950,635900,0.706007234,Single Family,Single Family,1
160070,2016,Berlin,105 STONY MILL LN,141500,187900,0.753060138,Condo,Condo,0
160131,2016,Middletown,WASHINGTON ST,60000,118000,0.508474576,Nan,Nan,0
160040,2016,Bolton,14 STONEHEDGE LN,309000,445000,0.694382022,Single Family,Single Family,1
160265,2016,Hamden,59 HUBBARD RD,118790,200000,0.59395,Single Family,Single Family,0
160309,2016,Greenwich,82 ROCKWOOD LA,1251600,1865000,0.671099196,Single Family,Single Family,1
160284,2016,Hamden,1350 WHITNEY AVE,131040,110000,1.191272727,Single Family,Single Family,0
1600406,2016,Guilford,47 HORSESHOE RD,246890,175000,1.4108,Single Family,Single Family,1
16009,2016,Chaplin,189 ENGLAND RD,142100,194000,0.732474227,Single Family,Single Family,1
16074,2016,Burlington,3 WILDES WAY,295330,402500,0.73373913,Single Family,Single Family,1
160253,2016,Avon,52 VERVILLE ROAD,151150,235000,0.643191489,Single Family,Single Family,1
160247,2016,Bethel,1 TOPSTONE DRIVE,228970,405000,0.565358025,Single Family,Single Family,1
160490,2016,Hamden,55 SANFORD ST,162890,116550,1.397597598,Single Family,Single Family,1
160270,2016,Bridgeport,45 AMERIDGE DR,72150,132500,0.544528302,Condo,Condo,0
1600003,2016,Bolton,30 CARPENTER RD,123700,155000,0.798064516,Single Family,Single Family,0
16019,2016,Bethlehem,96 TODD HILL RD,208500,180000,1.158333333,Single Family,Single Family,1
16193,2016,North Haven,19 WARNER RD,229740,286000,0.803286713,Single Family,Single Family,1
160253,2016,Meriden,64 LINCOLN ST,92820,40000,2.3205,Two Family,Two Family,1
160300,2016,Avon,48 SOMERSET DRIVE,276160,472500,0.584465608,Single Family,Single Family,1
160265,2016,Cromwell,39 WOODBRIDGE LANE UNIT 16E,132170,187000,0.706791444,Condo,Condo,1
160665,2016,Bridgeport,1050 MAPLEWOOD AVE,108110,160000,0.6756875,Two Family,Two Family,1
160256,2016,Ansonia,14 ARBOR TERRACE,132300,240000,0.55125,Single Family,Single Family,1
160753,2016,Meriden,79 HILLSIDE ST,134400,154900,0.867656553,Single Family,Single Family,1
160244,2016,Madison,91 MADISON SPRINGS DR,384500,450000,0.854444444,Single Family,Single Family,1
160325,2016,Glastonbury,"161, 175, 177, 179 PENWOOD XIN",597800,610000,0.98,Nan,Nan,1
161006,2016,Middletown,108 HIGH ST,113720,142800,0.796358543,Two Family,Two Family,1
160169,2016,Bethel,14 KRISTY DRIVE,293910,374500,0.784806409,Single Family,Single Family,1
16304,2016,Darien,31 PHILLIPS LANE,822780,1330000,0.618631579,Single Family,Single Family,1
160570,2016,New Britain,49 BRIGHTON ST,109760,110000,0.997818182,Single Family,Single Family,1
160272,2016,Berlin,23 BANNAN LANE,183400,253500,0.7234714,Condo,Condo,1
160286,2016,Hamden,15 ORPINGTON ST,91490,62000,1.475645161,Single Family,Single Family,0
